,tconst,titleFR,EncRunT,EncYear,EncNumR,averageRating,Crew1,Crew2
48052,tt4097612,En la gama,1,5,0,6.5,0.0,0.0
48053,tt4097826,La luciérnaga,1,5,0,6.1,0.0,0.0
48054,tt4102722,La Nuit des clowns tueurs,1,5,0,5.4,0.0,0.0
48055,tt4103404,L'oracle,1,5,0,6.8,0.0,0.0
48056,tt4103686,La Cité de Dieu: 10 Ans Après,0,5,0,6.4,0.0,0.0
48057,tt4103724,Forever My Girl,1,5,1,6.7,0.0,0.0
48058,tt4104022,People Places Things,1,5,1,6.9,0.0,0.0
48059,tt4104054,La British Compagnie,1,5,1,5.2,0.0,0.0
48060,tt4105564,Un coin de paradis,1,5,0,5.8,0.0,0.0
48061,tt4106306,Sky,1,5,0,5.9,9.913773638817118e-22,-4.2555529010764545e-22
48062,tt4106376,Braqueurs d'élite,1,5,1,5.5,0.0,0.0
48063,tt4106514,Bons baisers du tueur,1,5,1,5.7,0.0,0.0
48064,tt4108894,Quelle heure est-il dans ton monde?,1,5,0,7.1,0.0,0.0
48065,tt4109268,Asperger's Are Us,1,5,0,6.7,0.0,0.0
48066,tt4113114,Innocence volée,1,5,0,5.1,0.0,0.0
48067,tt4116116,Guibord s'en va-t-en guerre,1,5,0,6.9,0.0,0.0
48068,tt4116284,"Lego Batman, le film",1,5,2,7.3,0.0,0.0
48069,tt4117206,Le Convoi,1,5,0,5.4,-0.001195982432944925,0.0007844598597908977
48070,tt4118056,Absence,1,5,0,6.3,0.0,0.0
48071,tt4118606,Sleeping Beauty,1,5,1,4.2,0.0,0.0
48072,tt4119278,Tous les chemins mènent à Rome,1,5,1,4.9,0.0,0.0
48073,tt4119414,Être,1,5,0,5.3,0.0,0.0
48074,tt4119980,The Storm Makers,0,5,0,7.6,0.0,0.0
48075,tt4120176,L'Avenir,1,5,1,7.0,-9.641503859269984e-15,6.770243005010603e-15
48076,tt4120210,Valley of Love,1,5,0,6.0,0.0,0.0
48077,tt4121152,The Divide,1,5,0,5.9,0.0,0.0
48078,tt4123430,Les animaux fantastiques: Les crimes de Grindelwald,2,5,2,6.6,0.0,0.0
48079,tt4125300,Hana et Alice mènent l'enquête,1,5,0,7.1,0.0,0.0
48080,tt4126438,London House,1,5,1,6.1,0.0,0.0
48081,tt4126476,After - Chapitre 1,1,5,2,5.3,0.0,0.0
48082,tt4126568,Open Water 3: Cage Dive,1,5,1,4.2,0.0,0.0
48083,tt4127332,Parenthèse,1,5,0,6.3,0.0,0.0
48084,tt4128378,"Cinéma documentaire, Fragments d'une histoire",0,5,0,7.0,0.0,0.0
48085,tt4128582,Le Venezuela sous l'emprise des guérillas,0,5,0,7.2,0.0,0.0
48086,tt4129870,White Girl,1,5,1,5.7,0.0,0.0
48087,tt4130944,Lamb,1,5,0,6.9,0.0,0.0
48088,tt4131188,Le souffle,1,5,0,7.3,0.0,0.0
48089,tt4131240,West Coast,1,5,0,5.8,0.0,0.0
48090,tt4131244,Le Barbier de Séville,2,5,0,7.6,0.0,0.0
48091,tt4131496,Keepers,1,5,1,5.8,0.0,0.0
48092,tt4131800,My Little Pony: Le Film,1,5,1,6.1,-3.529526454200962e-25,2.298822247999616e-25
48093,tt4132548,The Measures,0,5,0,4.5,0.0,0.0
48094,tt4134826,But Deliver Us from Evil,1,5,0,2.8,0.0,0.0
48095,tt4135076,The Giant,1,5,0,6.5,0.0,0.0
48096,tt4135844,Ixcanul,1,5,1,7.1,0.0,0.0
48097,tt4136084,Florence Foster Jenkins,1,5,2,6.8,0.0,0.0
48098,tt4136094,Russkaya Lolita,1,4,0,4.7,0.0,0.0
48099,tt4136148,Allende mon grand-père,1,5,0,7.1,0.0,0.0
48100,tt4136636,Une cloche pour Ursli,1,5,0,6.9,0.0,0.0
48101,tt4138322,Les tourmentes,0,5,0,6.8,0.0,0.0
48102,tt4139124,Keanu,1,5,2,6.3,0.0,0.0
48103,tt4139588,Polar,1,5,2,6.3,0.0,0.0
48104,tt4141024,Au secours j'ai rétréci ma prof,1,5,0,5.1,0.0,0.0
48105,tt4144190,Le teckel,1,5,1,5.9,0.0,0.0
48106,tt4144206,Albert,1,5,0,4.7,0.0,0.0
48107,tt4144350,Cold Ground,1,5,0,5.4,0.0,0.0
48108,tt4144504,"Greenpeace, comment tout a commencé",1,5,0,7.6,0.0,0.0
48109,tt4144690,Royal Orchestra,1,5,0,7.3,0.0,0.0
48110,tt4145324,Bound,1,5,0,3.5,0.0,0.0
48111,tt4146824,Notre Terrible Pays,1,5,0,6.7,0.0,0.0
48112,tt4147210,Even Lambs Have Teeth,1,5,0,5.1,0.0,0.0
48113,tt4150494,Le Lendemain,1,5,0,6.4,0.0,0.0
48114,tt4150978,Warrior Women,0,5,0,7.8,0.0,0.0
48115,tt4151144,Je suis le peuple,1,5,0,7.6,0.0,0.0
48116,tt4151250,Le Club des 5 et le Secret de la Pyramide,1,5,0,4.9,0.0,0.0
48117,tt4151956,Les Tristes - Une Odyssée en Mer Noire,1,5,0,6.9,0.0,0.0
48118,tt4153052,Parfum de printemps,1,5,0,7.4,0.0,0.0
48119,tt4153828,Manou à l'école des goélands,1,5,0,5.4,0.0,0.0
48120,tt4154664,Captain Marvel,1,5,3,6.9,0.0,0.0
48121,tt4154680,"Esto es lo que hay, chronique d'une poésie cubaine",1,5,0,5.9,0.0,0.0
48122,tt4154756,Avengers: Infinity War,2,5,3,8.4,3.515204265746676e-05,-3.16624963116013e-05
48123,tt4154796,Avengers: Endgame,2,5,3,8.4,3.515204265746676e-05,-3.16624963116013e-05
48124,tt4154916,Replicas,1,5,2,5.5,0.0,0.0
48125,tt4155436,Dio: Live in London - Hammersmith Apollo 1993,1,5,0,9.0,0.0,0.0
48126,tt4155534,Animal Crackers,1,5,1,5.8,0.0,0.0
48127,tt4156028,Les filles d'Eve et du Serpent,1,5,0,5.4,0.0,0.0
48128,tt4156124,Sous X,1,5,0,4.4,0.0,0.0
48129,tt4156152,"Dieu, ma mère et moi",1,5,0,5.8,0.0,0.0
48130,tt4156268,Ultimate Honey Badger,0,5,0,7.8,0.0,0.0
48131,tt4156348,Théâtre: The Crucible,2,5,0,9.0,0.0,0.0
48132,tt4157712,Criminal Audition,1,5,0,4.3,0.0,0.0
48133,tt4157728,The Last Boy,1,5,1,5.5,0.0,0.0
48134,tt4158096,Free Fire,1,5,2,6.4,0.0,0.0
48135,tt4158624,About Ray,1,5,1,5.9,0.0,0.0
48136,tt4158876,Other People,1,5,1,6.8,0.0,0.0
48137,tt4159182,La dame dans l'auto avec des lunettes et un fusil,1,5,1,5.5,0.0,0.0
48138,tt4160208,Zone d'impact: terre,1,5,0,3.7,0.0,0.0
48139,tt4160256,Olmo et la mouette,1,5,0,7.3,0.0,0.0
48140,tt4160708,Don't Breathe: La Maison des ténèbres,1,5,2,7.1,0.0,0.0
48141,tt4160726,Nous serons champions du monde,1,5,0,6.5,0.0,0.0
48142,tt4161074,"Princess Shaw, un conte de fée",1,5,0,6.7,0.0,0.0
48143,tt4161298,Austerlitz,1,5,0,6.2,0.0,0.0
48144,tt4161376,3:15 am,1,5,0,4.5,0.0,0.0
48145,tt4161438,La Rage du Démon,0,5,0,7.1,0.0,0.0
48146,tt4161538,Par accident,1,5,0,6.1,0.0,0.0
48147,tt4161544,L'oeil du cyclone,1,5,0,7.6,0.0,0.0
48148,tt4161564,L'effet aquatique,1,5,0,6.2,0.0,0.0
48149,tt4161586,Et ta soeur,1,5,0,5.4,0.0,0.0
48150,tt4161632,Qui c'est les plus forts?,1,5,0,5.4,0.0,0.0
48151,tt4161962,Comment j'ai failli rater mon mariage?,1,5,1,5.2,0.0,0.0
48152,tt4162100,Antoine et Marie,1,5,0,5.5,0.0,0.0
48153,tt4163094,Les lauriers roses rouges,1,5,0,6.4,0.0,0.0
48154,tt4163636,Floride,1,5,0,6.6,0.0,0.0
48155,tt4163644,Comme un avion,1,5,0,6.5,0.0,0.0
48156,tt4163960,Une amitié contre les préjugés,1,5,0,5.7,0.0,0.0
48157,tt4164350,Repas de famille,1,5,0,3.6,0.0,0.0
48158,tt4166296,Mille morceaux de quelque chose,1,5,0,5.3,0.0,0.0
48159,tt4168022,Yo-kai Watch: le film,1,5,0,5.5,0.0,0.0
48160,tt4168228,Killing Time: Entre deux fronts,1,5,0,5.9,0.0,0.0
48161,tt4168470,Une histoire américaine,1,5,0,5.8,0.0,0.0
48162,tt4168502,Un Français,1,5,0,6.2,0.0,0.0
48163,tt4168516,Le droit au baiser,0,5,0,6.8,0.0,0.0
48164,tt4169146,Give Me Liberty,1,5,0,6.7,0.0,0.0
48165,tt4171606,Kommunisten,0,5,0,6.0,0.0,0.0
48166,tt4171692,Behind Jim Jarmusch,0,5,0,6.5,0.0,0.0
48167,tt4172288,Pirates of Sale,1,5,0,7.0,0.0,0.0
48168,tt4172430,13 Hours,2,5,2,7.3,0.0,0.0
48169,tt4173322,Tu es si jolie ce soir,1,5,0,6.9,0.0,0.0
48170,tt4173478,Vers l'autre rive,1,5,0,6.3,0.0,0.0
48171,tt4174514,Des lois et des hommes,1,5,0,7.2,0.0,0.0
48172,tt4176462,49 sur Terre,1,5,0,7.2,0.0,0.0
48173,tt4176556,Les deux amis,1,5,0,5.7,0.0,0.0
48174,tt4176826,Il est de retour,1,5,2,7.1,0.0,0.0
48175,tt4176964,Criminel,1,5,0,6.2,0.0,0.0
48176,tt4177822,Kill the President,1,5,0,3.6,0.0,0.0
48177,tt4177856,Elliot: Le plus petit des rennes,1,5,0,5.1,0.0,0.0
48178,tt4178092,The Gift,1,5,2,7.0,-6.828796008331912e-06,1.083051168778926e-05
48179,tt4179040,Vertiges,1,5,0,5.6,0.0,0.0
48180,tt4180286,Valley of Bones,1,5,0,4.2,0.0,0.0
48181,tt4180556,Affairs of State,1,5,0,4.7,0.0,0.0
48182,tt4180560,Nos vies après eux,1,5,1,6.1,0.0,0.0
48183,tt4181052,Special Correspondents,1,5,1,5.8,0.0,0.0
48184,tt4181416,Disparu,1,5,0,5.8,0.0,0.0
48185,tt4181732,L'Échappée grecque,1,5,0,5.2,0.0,0.0
48186,tt4181782,The Crucifixion,1,5,1,5.1,0.0,0.0
48187,tt4183200,Mafak,1,5,0,7.0,0.0,0.0
48188,tt4183354,Coeur Nomade,1,2,0,8.5,0.0,0.0
48189,tt4184704,Completely Normal,1,5,0,5.8,0.0,0.0
48190,tt4185572,Terrain de chasse,1,5,1,7.4,0.0,0.0
48191,tt4187366,Fight Girl,1,5,0,6.3,0.0,0.0
48192,tt4188180,Achoura La Nuit des Enfants,1,5,0,5.0,0.0,0.0
48193,tt4188436,Dixieland,1,5,0,5.3,0.0,0.0
48194,tt4189494,Un mec ordinaire,1,5,1,5.5,0.0,0.0
48195,tt4190332,Ciel obscur - Nuages blancs,1,5,0,5.6,0.0,0.0
48196,tt4190530,Opération Anthropoid,1,5,2,7.2,0.0,0.0
48197,tt4191054,Strange Magic,1,5,1,5.8,0.0,0.0
48198,tt4191580,La famille Black à Beverly Hills,1,5,2,4.8,0.0,0.0
48199,tt4191702,Norman,1,5,1,6.1,0.0,0.0
48200,tt4193072,Comment je suis devenue une jeune femme influente,1,5,1,5.8,0.0,0.0
48201,tt4193394,Indignation,1,5,1,6.7,0.0,0.0
48202,tt4193400,"Fritz Bauer, un héros allemand",1,5,1,7.1,0.0,0.0
48203,tt4194558,Dead Reckoning,1,5,0,3.8,0.0,0.0
48204,tt4195548,"Narco-Finance, les impunis",0,5,0,7.8,0.0,0.0
48205,tt4195854,Amazonia groove,1,5,0,6.5,0.0,0.0
48206,tt4196450,Naissance d'une nation,1,5,1,6.4,0.0,0.0
48207,tt4196776,Jason Bourne,1,5,2,6.6,0.0,0.0
48208,tt4196848,Mr. Church,1,5,2,7.7,0.0,0.0
48209,tt4199898,"Playmobil, le Film",1,5,1,4.9,0.0,0.0
48210,tt4201004,Monsieur nounou,1,5,0,5.6,0.0,0.0
48211,tt4204484,Désirer en toute saison,1,0,0,6.1,0.0,0.0
48212,tt4204558,M et le 3Ã¨me secret,1,5,0,6.2,0.0,0.0
48213,tt4205320,La volante,1,5,0,5.3,0.0,0.0
48214,tt4205528,We can Be Gay Today: Baltic Pride 2013,0,5,0,6.2,0.0,0.0
48215,tt4205718,Intersect,1,5,0,3.5,0.0,0.0
48216,tt4206218,The Propaganda Game,1,5,1,6.8,0.0,0.0
48217,tt4206724,70 Acres in Chicago: Cabrini Green,0,5,0,7.9,0.0,0.0
48218,tt4207112,Score: A Film Music Documentary,1,5,1,7.5,0.0,0.0
48219,tt4209788,Le grand jeu,2,5,2,7.4,0.0,0.0
48220,tt4209900,Fresh Dressed,1,5,0,6.6,0.0,0.0
48221,tt4210080,The Confirmation,1,5,1,6.4,4.051816556093982e-05,-0.00013670749252481907
48222,tt4210890,Monstrum,1,5,0,6.6,0.0,0.0
48223,tt4210992,Homesick,1,5,0,5.6,0.0,0.0
48224,tt4213764,Taj Mahal,1,5,0,5.3,0.0,0.0
48225,tt4215810,Rider,1,5,0,6.0,0.0,0.0
48226,tt4216890,Baden Baden,1,5,0,6.6,0.0,0.0
48227,tt4216902,Arès,1,5,1,6.3,0.0,0.0
48228,tt4216908,L'hermine,1,5,0,6.6,0.0005561584423407955,-0.008876474949850062
48229,tt4217392,Kung Fu Yoga,1,5,1,5.2,0.0,0.0
48230,tt4218572,Les veuves,1,5,2,6.9,0.0,0.0
48231,tt4218696,The Wall,1,5,1,6.2,0.0,0.0
48232,tt4219156,Reprendre l'été,1,5,0,7.6,0.0,0.0
48233,tt4219304,Aoki Hagane no Arpeggio: Ars Nova DC,1,5,0,6.3,0.0,0.0
48234,tt4223310,Mon cochon et moi,1,5,0,7.2,-0.08701167961849401,0.01600140171260038
48235,tt4223366,Peur de rien,1,5,0,6.6,0.0,0.0
48236,tt4223932,Histoire de Judas,1,5,0,5.6,0.0,0.0
48237,tt4224754,Tiger,1,5,0,5.0,0.0,0.0
48238,tt4225622,La Baby-Sitter,1,5,2,6.3,0.0,0.0
48239,tt4226388,Victoria,2,5,2,7.6,0.0,0.0
48240,tt4226478,Territoire de la liberté,0,5,0,6.2,0.0,0.0
48241,tt4228294,Les cowboys,1,5,0,6.7,0.0,0.0
48242,tt4228810,Au nom de ma fille,1,5,1,7.0,0.0,0.0
48243,tt4228816,En équilibre,1,5,0,6.3,0.0,0.0
48244,tt4228914,Enclave,0,5,0,8.5,0.0,0.0
48245,tt4229236,Cobain: Montage of Heck,2,5,2,7.6,0.0,0.0
48246,tt4229298,The Unspoken,1,5,0,4.9,0.0,0.0
48247,tt4229826,Say Your Prayers,1,5,0,5.1,0.0,0.0
48248,tt4230700,Identities,1,5,1,5.4,0.0,0.0
48249,tt4232066,Once Again,1,5,0,7.0,0.0,0.0
48250,tt4232148,Ceci est mon corps,1,5,0,6.4,0.0,0.0
48251,tt4232610,Antigang,1,5,1,5.7,0.0,0.0
48252,tt4235516,Les 7 colères de Dieu,1,5,0,6.0,0.0,0.0
48253,tt4235644,The Empire of Corpses,1,5,0,6.0,0.0,0.0
48254,tt4238858,The Fits,0,5,1,6.7,0.0,0.0
48255,tt4239726,Tanna,1,5,1,6.9,0.0,0.0
48256,tt4240910,La légende du roi laid,1,5,0,7.8,0.0,0.0
48257,tt4242982,Nuit de la Glisse: Addicted to Life,1,5,0,6.2,0.0,0.0
48258,tt4243168,Hostiles,0,5,0,6.5,0.0,0.0
48259,tt4243172,Les Enquêtes de Jerry et Maya - La Voleuse de tableau,0,5,0,5.2,0.0,0.0
48260,tt4244162,Beta Test,1,5,1,5.5,0.0,0.0
48261,tt4244998,Alpha,1,5,2,6.7,0.0,0.0
48262,tt4246758,Anton Tchékhov 1890,1,5,0,6.3,0.0,0.0
48263,tt4246850,Entre Amis,1,5,0,4.9,0.0194866239146443,-0.22081414835151947
48264,tt4246854,"Mourir, la belle affaire",1,5,0,6.4,0.0,0.0
48265,tt4247330,Heart of Glass,0,5,0,6.6,0.0,0.0
48266,tt4247440,Titanic 3,1,5,0,2.0,0.0,0.0
48267,tt4247492,Les Démons,1,5,0,6.7,0.0,0.0
48268,tt4248850,Le Miracle des fleurs,1,0,0,6.4,0.0,0.0
48269,tt4248872,Souvenirs d'un futur radieux,1,5,0,7.8,0.0,0.0
48270,tt4250010,Koolhaas Houselife,0,5,0,7.9,0.0,0.0
48271,tt4250566,Les brumes d'août,1,5,0,7.3,0.0,0.0
48272,tt4250606,Good Luck Algeria,1,5,0,5.9,0.0,0.0
48273,tt4253322,"Amours, Larcins et Autres Complications",1,5,0,7.0,0.0,0.0
48274,tt4254756,Afghanistan 1979,0,5,0,7.3,0.0,0.0
48275,tt4255196,Before the Fire,1,5,0,4.0,0.0,0.0
48276,tt4255304,The Void,1,5,2,5.9,0.0,0.0
48277,tt4255626,Toute première fois,1,5,0,5.9,0.0,0.0
48278,tt4255628,Crache-coeur,1,5,0,5.7,0.0,0.0
48279,tt4257858,"Scientologie, sous emprise",1,5,2,8.0,0.0,0.0
48280,tt4257926,Les Miracles du ciel,1,5,1,7.1,0.0,0.0
48281,tt4257940,The Lost Husband,1,5,1,6.0,0.0,0.0
48282,tt4257950,Russell Madness,1,5,0,4.2,0.0,0.0
48283,tt4258698,First Date,1,5,1,6.2,0.0,0.0
48284,tt4262174,First Girl I Loved,1,5,1,6.1,0.0,0.0
48285,tt4262980,Shin Gojira,1,5,1,6.8,0.0,0.0
48286,tt4263482,The Witch,1,5,2,6.9,0.0,0.0
48287,tt4265370,Mauro a du travail à faire,1,5,0,5.7,0.0,0.0
48288,tt4265508,Amateur Night,1,5,1,5.1,0.0,0.0
48289,tt4265878,Dora ou les névroses sexuelles de nos parents,1,5,0,6.3,0.0,0.0
48290,tt4266030,Brundibar retrouvé,1,5,0,8.0,0.0,0.0
48291,tt4266076,La nuit a dévoré le monde,1,5,1,6.0,0.0,0.0
48292,tt4269118,Seven in Heaven,1,5,0,5.4,0.0,0.0
48293,tt4270852,Les Musées du Vatican,1,5,0,6.9,0.0,0.0
48294,tt4271910,"Tout, tout de suite",1,5,0,6.4,0.0,0.0
48295,tt4272866,Le garçon et la bête,1,5,1,7.7,0.0,0.0
48296,tt4273170,Captive,1,5,0,4.9,0.0,0.0
48297,tt4273292,Under the Shadow,1,5,1,6.9,0.0,0.0
48298,tt4276106,La Tour Paris 13,0,5,0,7.5,0.0,0.0
48299,tt4276752,Xun long jue,1,5,1,6.0,0.0,0.0
48300,tt4276820,Le fondateur,1,5,2,7.2,0.0,0.0
48301,tt4277264,Ma révolution,1,5,0,3.5,0.0,0.0
48302,tt4278346,Chuck Steel: Night Of The Trampires,1,5,0,6.7,0.0,0.0
48303,tt4279250,La Gunguna,1,5,0,7.2,0.0,0.0
48304,tt4280250,Mémoire courte,1,5,0,4.8,0.0,0.0
48305,tt4280326,Esprit de famille,1,5,0,5.5,0.0,0.0
48306,tt4281724,Terrifier,1,5,1,5.6,0.0,0.0
48307,tt4283358,Les saisons,1,5,0,7.3,0.0,0.0
48308,tt4284020,La fuite du temps,1,5,0,5.6,0.0,0.0
48309,tt4285496,L'étreinte du serpent,1,5,1,7.9,0.0,0.0
48310,tt4285856,Solidream,1,5,0,7.9,0.0,0.0
48311,tt4287234,Broken Star,1,5,0,4.4,0.0,0.0
48312,tt4287320,The Circle,1,5,2,5.3,-2.4466516017633565e-23,1.344667667827947e-23
48313,tt4288518,Nikdy nejsme sami,1,5,0,6.0,0.0,0.0
48314,tt4288614,L'Europe au bord du Crash?,1,5,0,5.9,0.0,0.0
48315,tt4288636,James White,1,5,1,7.2,0.0,0.0
48316,tt4288674,It Came from the Desert,1,5,0,4.3,0.0,0.0
48317,tt4288750,The Last Summer of the Rich,1,5,0,5.3,0.0,0.0
48318,tt4290974,Taking Earth,1,5,0,2.6,0.0,0.0
48319,tt4291590,Évolution,1,5,1,5.9,0.0,0.0
48320,tt4291600,The Young Lady,1,5,1,6.8,0.0,0.0
48321,tt4291700,Prédateur,1,5,0,5.2,0.0,0.0
48322,tt4292094,"J.R.R.Tolkien, des mots, des mondes",0,5,0,6.7,0.0,0.0
48323,tt4292432,Kuessipan,1,5,0,7.2,0.0,0.0
48324,tt4292554,Une journée dans l'espace,0,5,0,6.4,0.0,0.0
48325,tt4292596,Les Héros du mal,1,5,0,6.2,0.0,0.0
48326,tt4293698,Ce que mes gènes disent de moi,0,5,0,7.3,0.0,0.0
48327,tt4294052,Shingeki no kyojin: Endo obu za wârudo,1,5,1,4.8,0.0,0.0
48328,tt4295070,Finding Phong,1,5,0,7.9,0.0,0.0
48329,tt4295322,Je suis rien,0,5,0,5.6,0.0,0.0
48330,tt4296186,Fau wa yin,1,5,0,4.9,0.0,0.0
48331,tt4296736,Alexandre Sokurov: Questions de cinéma,0,4,0,7.0,0.0,0.0
48332,tt4297380,Theresa & Allison,1,5,0,5.9,0.0,0.0
48333,tt4298958,Sweet Red Bean Paste,1,5,1,7.4,0.0,0.0
48334,tt4298966,Pacte sur le campus,1,5,0,5.5,0.0,0.0
48335,tt4299300,My blind date with life,1,5,1,7.1,0.0,0.0
48336,tt4300480,Italian Race,1,5,1,7.3,0.0,0.0
48337,tt4300924,"My name is no, Elza Soares",0,5,0,6.5,0.0,0.0
48338,tt4302562,L'odeur de la mandarine,1,5,0,6.4,-4.93289848785667e-06,-1.197472422352808e-06
48339,tt4302938,Kubo et l'armure magique,1,5,2,7.8,0.0,0.0
48340,tt4303202,American Wrestler: The Wizard,1,5,0,7.2,0.0,0.0
48341,tt4303340,I Am Not a Serial Killer,1,5,1,6.2,0.0,0.0
48342,tt4304830,Une jeune mère en détresse,1,5,0,5.4,0.0,0.0
48343,tt4305148,Lovesong,1,5,1,6.3,0.0,0.0
48344,tt4307968,Fashion Girls,1,5,0,5.1,0.0,0.0
48345,tt4310344,Ma chambre syrienne,0,5,0,7.0,0.0,0.0
48346,tt4310356,Le Paon de Nuit,1,5,0,4.1,0.0,0.0
48347,tt4310688,No Light and No Land Anywhere,0,5,0,5.4,0.0,0.0
48348,tt4313216,Le Noël magique de Jill et Joy,1,5,0,5.8,0.0,0.0
48349,tt4313594,L'échappée belle,0,5,0,6.0,0.0,0.0
48350,tt4313608,Paris-Willouby,1,5,0,5.3,0.0,0.0
48351,tt4313614,La vie très privée de Monsieur Sim,1,5,0,6.2,0.0,0.0
48352,tt4313646,"Moi Nojoom, 10 ans, divorcée",1,5,0,6.9,0.0,0.0
48353,tt4314716,Darkness Rising,1,5,0,3.3,0.0,0.0
48354,tt4315174,Malgré la nuit,2,5,0,6.0,0.0,0.0
48355,tt4316060,La veuve noire,0,5,0,5.0,0.0,0.0
48356,tt4316070,Ton coeur est plus noir que la nuit,1,5,0,8.4,0.0,0.0
48357,tt4319210,Prix de l'Amour,1,5,0,6.0,0.0,0.0
48358,tt4321804,Ma Vie en Vrac,1,5,0,6.0,0.0,0.0
48359,tt4322180,L' âge d'or des ciné-clubs,1,5,0,5.5,0.0,0.0
48360,tt4323370,Survivors Guide to Prison,1,5,0,7.1,0.0,0.0
48361,tt4323594,Je ne suis plus là,1,5,1,7.3,0.0,0.0
48362,tt4326444,Julieta,1,5,2,7.1,0.0,0.0
48363,tt4326556,Une toile enchevêtrée,0,5,0,5.1,0.0,0.0
48364,tt4327752,Bloodfight,1,5,0,5.6,0.0,0.0
48365,tt4328146,Le scaphandrier,1,5,0,4.7,0.0,0.0
48366,tt4328186,L'est et l'ouest,1,5,0,6.2,0.0,0.0
48367,tt4329098,Troubles séductions,1,5,0,5.1,0.0,0.0
48368,tt4329810,QT8 : Tarantino en 8 films,1,5,1,7.3,0.0,0.0
48369,tt4331318,Coup de chaud,1,5,0,6.1,0.0003053303007399915,0.0002041500692188191
48370,tt4331970,Quand on a 17 ans,1,5,1,7.2,1.4872243233205494e-17,-1.0018413330486376e-17
48371,tt4332232,La fracture,1,5,2,6.4,0.0,0.0
48372,tt4333408,Le grand jeu,1,5,0,5.4,0.0002683730191177882,7.431693130510352e-06
48373,tt4334266,The Bad Batch,1,5,2,5.3,0.0,0.0
48374,tt4334482,Viva,1,5,0,7.3,0.0,0.0
48375,tt4337072,Ghost in the Shell: The New Movie,1,5,1,6.7,0.0,0.0
48376,tt4337690,90 minutes au paradis,1,5,1,4.8,0.0,0.0
48377,tt4337816,"L'alcool, les hommes et moi",0,5,0,7.8,0.0,0.0
48378,tt4341532,The Phoenix Incident,1,5,0,5.0,0.0,0.0
48379,tt4341582,La Dame de Katwe,1,5,1,7.4,0.0,0.0
48380,tt4344878,20 Once Again,1,5,0,6.6,0.0,0.0
48381,tt4347994,Trois mondes,1,5,0,3.2,0.0,0.0
48382,tt4348012,Mayhem: Légitime Vengeance,1,5,1,6.4,0.0,0.0
48383,tt4351684,Tar,1,5,0,4.5,0.0,0.0
48384,tt4352408,David et Goliath,0,5,0,3.0,0.0,0.0
48385,tt4353250,The Last Black Man in San Francisco,1,5,1,7.3,0.0,0.0
48386,tt4353270,Echo Boomers,1,5,0,5.4,0.0,0.0
48387,tt4353996,Ultimatum,1,5,1,7.1,0.0,0.0
48388,tt4354756,The Wave,1,5,1,6.1,0.0,0.0
48389,tt4357368,Asphalte,1,5,1,7.1,0.0,0.0
48390,tt4357394,Tau,1,5,2,5.8,0.0,0.0
48391,tt4358230,Body,1,5,0,6.5,0.0,0.0
48392,tt4359240,L'Interrogatoire,1,5,0,7.0,0.0,0.0
48393,tt4359330,Cross the Line,1,5,0,6.1,0.0,0.0
48394,tt4360924,Rogue Mission,1,5,0,4.5,0.0,0.0
48395,tt4361050,Ouija: les origines,1,5,2,6.1,0.0,0.0
48396,tt4362646,Golden Years,1,5,0,6.1,0.0,0.0
48397,tt4363672,Un amour violent,1,5,0,6.9,0.0,0.0
48398,tt4364194,Le Cri du faucon,1,5,2,7.6,0.0,0.0
48399,tt4364726,Deep Time,1,5,0,7.5,0.0,0.0
48400,tt4365518,Tempête de sable,1,5,1,6.8,0.0,0.0
48401,tt4366446,La nuit des éléphants,1,5,0,7.6,-0.0018952929449898087,0.0029826461724146397
48402,tt4367326,The Forgiven,1,5,0,7.2,0.0,0.0
48403,tt4368334,Layla in the sky,1,5,0,6.3,0.0,0.0
48404,tt4368582,Maman aussi!,1,5,0,5.7,0.0,0.0
48405,tt4370382,À l'heure du Caire,1,5,0,6.1,0.0,0.0
48406,tt4370784,Les Innocentes,1,5,1,7.3,0.0,0.0
48407,tt4370926,Le Profil Amina,1,5,0,6.7,0.0,0.0
48408,tt4372240,78/52 - Les derniers secrets de 'Psychose',1,5,1,7.3,0.0,0.0
48409,tt4373956,Clair obscur,1,5,0,6.5,0.0,0.0
48410,tt4374286,Monstrum,1,5,0,6.1,0.0,0.0
48411,tt4374460,Aferim!,1,5,1,7.6,0.0,0.0
48412,tt4375284,Detroit Mob Confidential,1,4,0,6.2,0.0,0.0
48413,tt4375438,El Club,1,5,1,7.2,0.0,0.0
48414,tt4377864,Le bouton de nacre,1,5,0,7.6,0.0,0.0
48415,tt4377980,To Dream,0,5,0,4.5,0.0,0.0
48416,tt4378628,"Westwood: Punk, Icon, Activist",1,5,0,6.0,0.0,0.0
48417,tt4379180,Enragés,1,5,0,5.8,-0.0012184546275590148,0.00332965461803292
48418,tt4381236,The Greasy Strangler,1,5,1,5.7,0.0,0.0
48419,tt4381382,Pumpkins,1,5,0,2.6,0.0,0.0
48420,tt4382552,Hot Girls Wanted,1,5,1,6.1,0.0,0.0
48421,tt4382772,The Passages of Walter Benjamin,0,5,0,7.4,0.0,0.0
48422,tt4382824,Army of One,1,5,1,5.1,0.0,0.0
48423,tt4382872,Extraction,1,5,1,4.1,0.0,0.0
48424,tt4383288,"Polina, danser sa vie",1,5,0,6.7,0.0,0.0
48425,tt4383594,Ma vie de chat,1,5,1,5.3,6.518787720752351e-06,-4.0511602776195e-06
