,tconst,startYear
219611,tt0053043,1959.0
219625,tt0053045,1959.0
219639,tt0053047,1959.0
219653,tt0053050,1959.0
219682,tt0053054,1959.0
219708,tt0053058,1959.0
219715,tt0053059,1959.0
219722,tt0053060,1959.0
219734,tt0053063,1960.0
219740,tt0053065,1959.0
219770,tt0053069,1959.0
219797,tt0053074,1959.0
219806,tt0053076,1959.0
219825,tt0053081,1959.0
219830,tt0053084,1959.0
219837,tt0053085,1959.0
219844,tt0053086,1959.0
219857,tt0053092,1960.0
219865,tt0053093,1959.0
219870,tt0053095,1959.0
219888,tt0053099,1959.0
219924,tt0053105,1959.0
219930,tt0053106,1960.0
219936,tt0053108,1959.0
219955,tt0053111,1959.0
219969,tt0053113,1959.0
219976,tt0053114,1959.0
219983,tt0053115,1959.0
220012,tt0053121,1959.0
220037,tt0053125,1959.0
220043,tt0053126,1959.0
220049,tt0053128,1959.0
220056,tt0053130,1959.0
220061,tt0053131,1959.0
220076,tt0053133,1959.0
220082,tt0053134,1959.0
220095,tt0053136,1941.0
220101,tt0053137,1959.0
220120,tt0053140,1959.0
220140,tt0053143,1959.0
220146,tt0053145,1959.0
220153,tt0053146,1959.0
220167,tt0053149,1960.0
220182,tt0053151,1959.0
220214,tt0053156,1959.0
220229,tt0053158,1959.0
220243,tt0053163,1959.0
220268,tt0053167,1959.0
220276,tt0053168,1959.0
220299,tt0053172,1959.0
220305,tt0053174,1959.0
220312,tt0053175,1959.0
220317,tt0053176,1959.0
220323,tt0053177,1958.0
220337,tt0053182,1959.0
220344,tt0053183,1959.0
220351,tt0053185,1959.0
220358,tt0053187,1959.0
220377,tt0053192,1959.0
220408,tt0053198,1959.0
220432,tt0053203,1959.0
220473,tt0053210,1959.0
220494,tt0053217,1959.0
220502,tt0053219,1959.0
220510,tt0053220,1959.0
220516,tt0053221,1959.0
220536,tt0053225,1958.0
220543,tt0053226,1959.0
220550,tt0053227,1959.0
220557,tt0053228,1960.0
220564,tt0053229,1959.0
220571,tt0053230,1959.0
220609,tt0053236,1958.0
220615,tt0053237,1959.0
220635,tt0053240,1959.0
220648,tt0053242,1959.0
220655,tt0053244,1960.0
220662,tt0053245,1959.0
220673,tt0053247,1959.0
220686,tt0053249,1959.0
220692,tt0053250,1960.0
220697,tt0053251,1959.0
220704,tt0053252,1959.0
220709,tt0053253,1959.0
220722,tt0053255,1960.0
220727,tt0053258,1959.0
220742,tt0053261,1959.0
220760,tt0053266,1959.0
220771,tt0053269,1959.0
220777,tt0053270,1958.0
220783,tt0053271,1959.0
220789,tt0053272,1959.0
220795,tt0053273,1960.0
220821,tt0053278,1959.0
220827,tt0053279,1962.0
220840,tt0053281,1959.0
220860,tt0053285,1959.0
220887,tt0053290,1959.0
220893,tt0053291,1959.0
220905,tt0053293,1958.0
220918,tt0053295,1958.0
220924,tt0053297,1959.0
220931,tt0053298,1959.0
220938,tt0053300,1959.0
220951,tt0053306,1959.0
220957,tt0053307,1959.0
220962,tt0053308,1959.0
221009,tt0053316,1959.0
221016,tt0053317,1959.0
221021,tt0053318,1959.0
221029,tt0053319,1960.0
221035,tt0053320,1959.0
221041,tt0053321,1959.0
221094,tt0053330,1959.0
221115,tt0053333,1959.0
221122,tt0053334,1959.0
221129,tt0053335,1959.0
221136,tt0053336,1959.0
221142,tt0053337,1959.0
221158,tt0053339,1960.0
221165,tt0053340,1959.0
221170,tt0053341,1959.0
221190,tt0053345,1960.0
221197,tt0053346,1959.0
221210,tt0053349,1959.0
221218,tt0053350,1959.0
221225,tt0053351,1959.0
221232,tt0053352,1959.0
221243,tt0053354,1959.0
221250,tt0053355,1959.0
221277,tt0053359,1959.0
221284,tt0053361,1959.0
221291,tt0053362,1959.0
221298,tt0053363,1959.0
221310,tt0053365,1960.0
221334,tt0053369,1959.0
221340,tt0053370,1959.0
221346,tt0053371,1960.0
221358,tt0053374,1959.0
221371,tt0053380,1960.0
221384,tt0053382,1958.0
221391,tt0053383,1959.0
221404,tt0053388,1959.0
221419,tt0053390,1959.0
221433,tt0053393,1959.0
221447,tt0053395,1960.0
221469,tt0053399,1959.0
221481,tt0053402,1959.0
221487,tt0053403,1959.0
221511,tt0053408,1959.0
221516,tt0053409,1959.0
221529,tt0053411,1958.0
221536,tt0053412,1959.0
221549,tt0053414,1959.0
221619,tt0053428,1959.0
221646,tt0053432,1959.0
221660,tt0053434,1959.0
221674,tt0053436,1959.0
221680,tt0053437,1959.0
221693,tt0053439,1959.0
221700,tt0053440,1960.0
221706,tt0053441,1959.0
221713,tt0053442,1959.0
221720,tt0053445,1959.0
221740,tt0053450,1959.0
221760,tt0053453,1959.0
221767,tt0053454,1959.0
221773,tt0053455,1959.0
221786,tt0053457,1959.0
221792,tt0053458,1959.0
221798,tt0053459,1960.0
221809,tt0053461,1959.0
221816,tt0053462,1959.0
221835,tt0053465,1959.0
221861,tt0053470,1959.0
221877,tt0053472,1960.0
221884,tt0053473,1959.0
221931,tt0053559,1960.0
221937,tt0053561,1960.0
221957,tt0053564,1960.0
221985,tt0053570,1960.0
221992,tt0053571,1960.0
221999,tt0053572,1960.0
222006,tt0053573,1960.0
222035,tt0053578,1960.0
222041,tt0053579,1960.0
222048,tt0053580,1960.0
222053,tt0053582,1960.0
222061,tt0053583,1960.0
222079,tt0053586,1960.0
222099,tt0053589,1960.0
222112,tt0053592,1955.0
222118,tt0053593,1960.0
222138,tt0053597,1960.0
222145,tt0053598,1960.0
222151,tt0053599,1960.0
222164,tt0053601,1960.0
222172,tt0053602,1960.0
222185,tt0053604,1960.0
222210,tt0053611,1959.0
222217,tt0053612,1960.0
222249,tt0053617,1960.0
222262,tt0053619,1960.0
222277,tt0053622,1960.0
222284,tt0053623,1960.0
222306,tt0053627,1960.0
222325,tt0053630,1960.0
222332,tt0053631,1960.0
222339,tt0053632,1961.0
222350,tt0053634,1960.0
222356,tt0053635,1960.0
222377,tt0053638,1960.0
222403,tt0053642,1960.0
222413,tt0053643,1960.0
222420,tt0053644,1960.0
222425,tt0053645,1960.0
222438,tt0053650,1960.0
222444,tt0053651,1960.0
222450,tt0053652,1960.0
222493,tt0053659,1960.0
222520,tt0053663,1960.0
222532,tt0053665,1960.0
222539,tt0053666,1960.0
222548,tt0053667,1960.0
222568,tt0053671,1960.0
222581,tt0053673,1960.0
222594,tt0053675,1960.0
222599,tt0053676,1960.0
222606,tt0053677,1960.0
222612,tt0053678,1960.0
222626,tt0053682,1960.0
222632,tt0053683,1960.0
222660,tt0053690,1960.0
222686,tt0053695,1961.0
222693,tt0053696,1960.0
222705,tt0053698,1960.0
222710,tt0053699,1960.0
222717,tt0053700,1960.0
222723,tt0053702,1960.0
222730,tt0053703,1960.0
222736,tt0053704,1961.0
222750,tt0053706,1960.0
222756,tt0053707,1961.0
222776,tt0053710,1959.0
222782,tt0053711,1960.0
222789,tt0053712,1961.0
222795,tt0053713,1960.0
222802,tt0053714,1961.0
222807,tt0053715,1960.0
222815,tt0053716,1960.0
222821,tt0053717,1960.0
222830,tt0053719,1960.0
222848,tt0053724,1960.0
222855,tt0053725,1960.0
222863,tt0053726,1961.0
222882,tt0053729,1960.0
222896,tt0053731,1960.0
222904,tt0053732,1960.0
222917,tt0053735,1960.0
222923,tt0053738,1960.0
222929,tt0053739,1960.0
222934,tt0053740,1960.0
222941,tt0053742,1960.0
222960,tt0053746,1960.0
222966,tt0053747,1960.0
222979,tt0053749,1961.0
222997,tt0053752,1960.0
223017,tt0053756,1960.0
223022,tt0053757,1960.0
223051,tt0053764,1960.0
223057,tt0053765,1960.0
223076,tt0053768,1960.0
223082,tt0053769,1960.0
223096,tt0053772,1960.0
223107,tt0053774,1960.0
223113,tt0053775,1960.0
223130,tt0053779,1960.0
223136,tt0053780,1960.0
223143,tt0053781,1960.0
223192,tt0053788,1960.0
223213,tt0053793,1960.0
223226,tt0053795,1960.0
223233,tt0053796,1960.0
223246,tt0053798,1960.0
223260,tt0053800,1960.0
223274,tt0053802,1960.0
223287,tt0053804,1960.0
223293,tt0053806,1959.0
223298,tt0053807,1960.0
223318,tt0053810,1960.0
223331,tt0053814,1960.0
223358,tt0053819,1960.0
223365,tt0053820,1959.0
223401,tt0053825,1960.0
223433,tt0053831,1960.0
223447,tt0053833,1960.0
223457,tt0053834,1961.0
223464,tt0053835,1960.0
223484,tt0053838,1960.0
223496,tt0053841,1960.0
223502,tt0053842,1960.0
223534,tt0053848,1960.0
223541,tt0053849,1960.0
223552,tt0053851,1960.0
223566,tt0053855,1960.0
223572,tt0053856,1959.0
223591,tt0053861,1960.0
223603,tt0053864,1960.0
223617,tt0053867,1960.0
223633,tt0053870,1960.0
223644,tt0053872,1961.0
223658,tt0053876,1960.0
223665,tt0053877,1960.0
223679,tt0053879,1960.0
223686,tt0053880,1960.0
223701,tt0053882,1960.0
223715,tt0053884,1960.0
223746,tt0053891,1959.0
223802,tt0053899,1960.0
223810,tt0053900,1960.0
223817,tt0053901,1960.0
223824,tt0053902,1960.0
223831,tt0053903,1961.0
223845,tt0053906,1960.0
223871,tt0053912,1960.0
223900,tt0053916,1960.0
223907,tt0053917,1960.0
223914,tt0053918,1960.0
223939,tt0053925,1960.0
223967,tt0053932,1960.0
223981,tt0053934,1960.0
223987,tt0053935,1958.0
223994,tt0053936,1960.0
224022,tt0053941,1960.0
224040,tt0053944,1959.0
224045,tt0053946,1960.0
224067,tt0053950,1960.0
224074,tt0053952,1960.0
224080,tt0053953,1961.0
224099,tt0053957,1960.0
224105,tt0053958,1960.0
224123,tt0053961,1959.0
224142,tt0053964,1960.0
224156,tt0053967,1960.0
224207,tt0053976,1960.0
224213,tt0053977,1960.0
224222,tt0053979,1961.0
224252,tt0053983,1960.0
224275,tt0053987,1961.0
224281,tt0053988,1961.0
224289,tt0053989,1960.0
224296,tt0053990,1960.0
224309,tt0053993,1960.0
224316,tt0053994,1959.0
224322,tt0053996,1960.0
224355,tt0054001,1960.0
224375,tt0054004,1960.0
224395,tt0054007,1960.0
224425,tt0054012,1960.0
224431,tt0054013,1961.0
224438,tt0054014,1960.0
224445,tt0054016,1960.0
224453,tt0054017,1960.0
224466,tt0054020,1960.0
224480,tt0054022,1960.0
224500,tt0054025,1960.0
224534,tt0054033,1960.0
224552,tt0054037,1961.0
224558,tt0054038,1960.0
224565,tt0054039,1960.0
224572,tt0054040,1960.0
224578,tt0054041,1960.0
224586,tt0054042,1960.0
224595,tt0054044,1960.0
224603,tt0054045,1960.0
224611,tt0054047,1960.0
224616,tt0054048,1960.0
224624,tt0054049,1960.0
224647,tt0054053,1960.0
224668,tt0054058,1960.0
224679,tt0054060,1961.0
224692,tt0054063,1960.0
224698,tt0054064,1961.0
224717,tt0054067,1960.0
224722,tt0054068,1960.0
224727,tt0054069,1961.0
224741,tt0054071,1961.0
224754,tt0054073,1960.0
224766,tt0054077,1961.0
224784,tt0054080,1960.0
224804,tt0054084,1960.0
224817,tt0054086,1960.0
224837,tt0054091,1960.0
224849,tt0054093,1960.0
224854,tt0054094,1961.0
224860,tt0054095,1960.0
224873,tt0054099,1960.0
224878,tt0054102,1960.0
224892,tt0054104,1962.0
224899,tt0054105,1960.0
224906,tt0054106,1961.0
224927,tt0054112,1960.0
224941,tt0054115,1960.0
224954,tt0054117,1958.0
224961,tt0054119,1960.0
224967,tt0054120,1960.0
224982,tt0054122,1960.0
224995,tt0054124,1960.0
225015,tt0054127,1960.0
225026,tt0054129,1959.0
225033,tt0054130,1961.0
225040,tt0054131,1958.0
225060,tt0054135,1960.0
225091,tt0054140,1960.0
225098,tt0054141,1960.0
225103,tt0054142,1960.0
225117,tt0054144,1960.0
225154,tt0054151,1960.0
225161,tt0054152,1959.0
225168,tt0054153,1960.0
225182,tt0054156,1961.0
225196,tt0054159,1963.0
225209,tt0054161,1960.0
225232,tt0054164,1960.0
225249,tt0054167,1960.0
225276,tt0054171,1960.0
225283,tt0054172,1960.0
225288,tt0054173,1960.0
225300,tt0054177,1963.0
225329,tt0054182,1960.0
225341,tt0054184,1960.0
225346,tt0054185,1960.0
225359,tt0054188,1960.0
225366,tt0054189,1960.0
225374,tt0054190,1960.0
225415,tt0054196,1960.0
225422,tt0054197,1960.0
225429,tt0054198,1960.0
225437,tt0054199,1961.0
225460,tt0054203,1962.0
225483,tt0054208,1961.0
225490,tt0054209,1960.0
225498,tt0054210,1961.0
225525,tt0054214,1960.0
225532,tt0054215,1960.0
225564,tt0054222,1960.0
225569,tt0054225,1961.0
225599,tt0054230,1960.0
225607,tt0054231,1960.0
225632,tt0054236,1960.0
225639,tt0054237,1960.0
225644,tt0054238,1960.0
225657,tt0054240,1965.0
225665,tt0054242,1960.0
225671,tt0054243,1960.0
225684,tt0054245,1961.0
225690,tt0054246,1960.0
225702,tt0054248,1960.0
225715,tt0054250,1960.0
225721,tt0054252,1960.0
225728,tt0054253,1960.0
225741,tt0054257,1960.0
225748,tt0054258,1960.0
225756,tt0054259,1961.0
225764,tt0054260,1960.0
225778,tt0054263,1960.0
225785,tt0054264,1960.0
225805,tt0054267,1963.0
225819,tt0054269,1960.0
225826,tt0054270,1959.0
225841,tt0054272,1960.0
225855,tt0054274,1961.0
225875,tt0054277,1960.0
225889,tt0054279,1960.0
225897,tt0054281,1960.0
225904,tt0054282,1961.0
225918,tt0054284,1961.0
225924,tt0054285,1960.0
225931,tt0054286,1960.0
225952,tt0054289,1960.0
225966,tt0054292,1960.0
225987,tt0054295,1960.0
225993,tt0054296,1960.0
226043,tt0054307,1958.0
226045,tt0054308,1960.0
226056,tt0054310,1960.0
226111,tt0054320,1960.0
226129,tt0054324,1960.0
226142,tt0054326,1960.0
226156,tt0054328,1960.0
226161,tt0054329,1963.0
226167,tt0054330,1960.0
226174,tt0054331,1960.0
226181,tt0054333,1960.0
226195,tt0054337,1960.0
226202,tt0054341,1960.0
226208,tt0054342,1960.0
226215,tt0054343,1960.0
226222,tt0054344,1960.0
226229,tt0054345,1960.0
226238,tt0054346,1959.0
226245,tt0054348,1960.0
226265,tt0054351,1960.0
226278,tt0054353,1960.0
226291,tt0054355,1960.0
226303,tt0054357,1960.0
226310,tt0054358,1960.0
226317,tt0054359,1960.0
226352,tt0054366,1960.0
226359,tt0054367,1960.0
226365,tt0054368,1960.0
226379,tt0054370,1963.0
226386,tt0054371,1960.0
226393,tt0054372,1960.0
226406,tt0054374,1960.0
226420,tt0054377,1960.0
226434,tt0054380,1960.0
226448,tt0054382,1963.0
226476,tt0054387,1960.0
226482,tt0054389,1960.0
226489,tt0054390,1960.0
226501,tt0054392,1960.0
226514,tt0054394,1960.0
226520,tt0054395,1961.0
226578,tt0054403,1960.0
226592,tt0054407,1960.0
226612,tt0054410,1960.0
226625,tt0054412,1960.0
226632,tt0054413,1960.0
226645,tt0054416,1960.0
226653,tt0054417,1960.0
226686,tt0054422,1959.0
226691,tt0054423,1961.0
226698,tt0054425,1961.0
226704,tt0054426,1961.0
226712,tt0054428,1960.0
226764,tt0054437,1960.0
226781,tt0054441,1960.0
226789,tt0054442,1960.0
226796,tt0054443,1960.0
226814,tt0054446,1960.0
226821,tt0054447,1961.0
226839,tt0054451,1960.0
226845,tt0054452,1960.0
226850,tt0054453,1960.0
226864,tt0054455,1960.0
226876,tt0054457,1960.0
226898,tt0054460,1960.0
226904,tt0054462,1959.0
226917,tt0054464,1960.0
226940,tt0054468,1960.0
226942,tt0054469,1960.0
226961,tt0054473,1960.0
226973,tt0054475,1960.0
226978,tt0054476,1960.0
227012,tt0054482,1960.0
227020,tt0054483,1960.0
227027,tt0054484,1961.0
227033,tt0054485,1960.0
227052,tt0054488,1960.0
227060,tt0054489,1960.0
227089,tt0054494,1960.0
227096,tt0054495,1960.0
227175,tt0054516,1961.0
227193,tt0054586,1961.0
227220,tt0054592,1961.0
227227,tt0054594,1961.0
227249,tt0054599,1961.0
227256,tt0054600,1961.0
227263,tt0054601,1961.0
227277,tt0054603,1962.0
227293,tt0054605,1961.0
227317,tt0054610,1961.0
227330,tt0054614,1962.0
227336,tt0054615,1961.0
227341,tt0054618,1961.0
227347,tt0054619,1962.0
227360,tt0054621,1961.0
227375,tt0054624,1961.0
227388,tt0054628,1961.0
227394,tt0054630,1962.0
227410,tt0054632,1961.0
227419,tt0054635,1961.0
227426,tt0054636,1961.0
227432,tt0054637,1962.0
227440,tt0054640,1961.0
227447,tt0054641,1961.0
227453,tt0054642,1961.0
227459,tt0054643,1962.0
227477,tt0054648,1961.0
227484,tt0054649,1961.0
227489,tt0054650,1961.0
227497,tt0054651,1961.0
227504,tt0054652,1961.0
227510,tt0054653,1961.0
227541,tt0054660,1962.0
227571,tt0054665,1962.0
227590,tt0054668,1962.0
227596,tt0054669,1962.0
227602,tt0054671,1961.0
227630,tt0054676,1961.0
227640,tt0054677,1961.0
227646,tt0054678,1961.0
227651,tt0054679,1961.0
227666,tt0054684,1961.0
227679,tt0054687,1961.0
227711,tt0054692,1961.0
227718,tt0054693,1961.0
227732,tt0054696,1960.0
227745,tt0054698,1961.0
227753,tt0054700,1961.0
227759,tt0054701,1961.0
227772,tt0054703,1961.0
227784,tt0054705,1962.0
227813,tt0054709,1961.0
227820,tt0054710,1961.0
227825,tt0054711,1963.0
227830,tt0054712,1961.0
227844,tt0054714,1962.0
227852,tt0054715,1961.0
227859,tt0054716,1961.0
227877,tt0054719,1960.0
227909,tt0054725,1961.0
227930,tt0054729,1960.0
227964,tt0054734,1961.0
227971,tt0054736,1962.0
227990,tt0054740,1961.0
228003,tt0054743,1961.0
228016,tt0054745,1961.0
228035,tt0054749,1960.0
228042,tt0054750,1960.0
228066,tt0054755,1961.0
228073,tt0054756,1961.0
228078,tt0054757,1961.0
228085,tt0054758,1962.0
228091,tt0054759,1961.0
228097,tt0054761,1961.0
228112,tt0054763,1961.0
228125,tt0054765,1961.0
228132,tt0054768,1961.0
228138,tt0054769,1962.0
228153,tt0054772,1961.0
228182,tt0054777,1961.0
228214,tt0054786,1960.0
228227,tt0054788,1960.0
228233,tt0054789,1961.0
228239,tt0054790,1961.0
228244,tt0054791,1961.0
228257,tt0054795,1961.0
228276,tt0054799,1960.0
228283,tt0054800,1961.0
228302,tt0054803,1962.0
228315,tt0054805,1961.0
228322,tt0054806,1962.0
228351,tt0054810,1961.0
228358,tt0054811,1961.0
228371,tt0054814,1961.0
228395,tt0054819,1961.0
228409,tt0054821,1962.0
228450,tt0054829,1961.0
228479,tt0054834,1961.0
228499,tt0054837,1961.0
228505,tt0054838,1962.0
228551,tt0054845,1961.0
228564,tt0054847,1961.0
228583,tt0054850,1961.0
228590,tt0054851,1961.0
228602,tt0054853,1961.0
228608,tt0054855,1961.0
228628,tt0054859,1961.0
228669,tt0054866,1961.0
228675,tt0054867,1961.0
228694,tt0054870,1961.0
228721,tt0054874,1961.0
228727,tt0054875,1962.0
228739,tt0054878,1960.0
228746,tt0054879,1961.0
228784,tt0054885,1961.0
228818,tt0054890,1962.0
228833,tt0054892,1961.0
228846,tt0054894,1961.0
228853,tt0054895,1961.0
228873,tt0054898,1961.0
228887,tt0054901,1960.0
228900,tt0054903,1962.0
228926,tt0054907,1961.0
228932,tt0054908,1962.0
228958,tt0054912,1961.0
228963,tt0054913,1962.0
228970,tt0054914,1961.0
228990,tt0054918,1961.0
229016,tt0054924,1961.0
229021,tt0054925,1960.0
229028,tt0054926,1961.0
229035,tt0054927,1961.0
229042,tt0054928,1961.0
229065,tt0054931,1961.0
229072,tt0054932,1962.0
229079,tt0054933,1961.0
229087,tt0054934,1961.0
229100,tt0054936,1961.0
229106,tt0054937,1961.0
229112,tt0054938,1961.0
229125,tt0054941,1961.0
229166,tt0054949,1962.0
229174,tt0054950,1961.0
229188,tt0054953,1961.0
229208,tt0054957,1961.0
229241,tt0054963,1960.0
229257,tt0054965,1961.0
229277,tt0054968,1961.0
229283,tt0054969,1961.0
229326,tt0054977,1961.0
229340,tt0054979,1961.0
229369,tt0054988,1961.0
229375,tt0054989,1961.0
229388,tt0054991,1961.0
229409,tt0054997,1961.0
229466,tt0055008,1961.0
229487,tt0055012,1961.0
229508,tt0055018,1961.0
229514,tt0055019,1962.0
229520,tt0055020,1961.0
229534,tt0055022,1961.0
229549,tt0055024,1964.0
229559,tt0055028,1961.0
229569,tt0055029,1961.0
229581,tt0055031,1961.0
229587,tt0055032,1962.0
229593,tt0055033,1961.0
229600,tt0055034,1960.0
229613,tt0055036,1961.0
229619,tt0055038,1961.0
229659,tt0055047,1961.0
229687,tt0055051,1962.0
229693,tt0055052,1961.0
229733,tt0055058,1961.0
229739,tt0055059,1962.0
229759,tt0055062,1961.0
229778,tt0055069,1961.0
229783,tt0055070,1962.0
229789,tt0055073,1961.0
229797,tt0055074,1961.0
229802,tt0055076,1961.0
229809,tt0055077,1961.0
229823,tt0055080,1961.0
229829,tt0055082,1961.0
229837,tt0055083,1961.0
229845,tt0055084,1962.0
229857,tt0055087,1961.0
229887,tt0055093,1961.0
229916,tt0055098,1961.0
229932,tt0055100,1961.0
229957,tt0055106,1961.0
229977,tt0055111,1961.0
229984,tt0055114,1961.0
229990,tt0055115,1961.0
229999,tt0055116,1961.0
230006,tt0055117,1961.0
230012,tt0055118,1961.0
230018,tt0055119,1960.0
230051,tt0055128,1963.0
230065,tt0055133,1960.0
230085,tt0055136,1961.0
230098,tt0055138,1961.0
230112,tt0055140,1961.0
230138,tt0055144,1961.0
230150,tt0055146,1961.0
230180,tt0055151,1961.0
230186,tt0055152,1961.0
230193,tt0055153,1961.0
230214,tt0055156,1961.0
230277,tt0055167,1961.0
230285,tt0055168,1961.0
230292,tt0055169,1960.0
230352,tt0055178,1961.0
230373,tt0055181,1961.0
230380,tt0055182,1961.0
230386,tt0055183,1961.0
230393,tt0055184,1961.0
230423,tt0055188,1961.0
230430,tt0055190,1961.0
230437,tt0055191,1961.0
230444,tt0055192,1960.0
230452,tt0055194,1961.0
230473,tt0055197,1961.0
230480,tt0055198,1961.0
230506,tt0055205,1961.0
230517,tt0055207,1961.0
230529,tt0055209,1961.0
230551,tt0055212,1961.0
230564,tt0055214,1961.0
230573,tt0055216,1961.0
230596,tt0055219,1961.0
230617,tt0055222,1961.0
230646,tt0055230,1961.0
230659,tt0055232,1961.0
230665,tt0055233,1961.0
230672,tt0055234,1961.0
230712,tt0055241,1960.0
230734,tt0055244,1961.0
230757,tt0055248,1961.0
230779,tt0055252,1961.0
230786,tt0055253,1961.0
230792,tt0055254,1961.0
230806,tt0055256,1961.0
230811,tt0055257,1961.0
230841,tt0055261,1961.0
230849,tt0055262,1961.0
230856,tt0055264,1961.0
230862,tt0055265,1961.0
230869,tt0055266,1961.0
230889,tt0055269,1962.0
230896,tt0055270,1961.0
230923,tt0055277,1961.0
230934,tt0055279,1961.0
230947,tt0055282,1960.0
230953,tt0055283,1961.0
230961,tt0055284,1961.0
231002,tt0055292,1962.0
231016,tt0055294,1961.0
231021,tt0055296,1960.0
231027,tt0055297,1962.0
231035,tt0055299,1961.0
231050,tt0055301,1961.0
231070,tt0055304,1961.0
231082,tt0055306,1962.0
231089,tt0055307,1961.0
231096,tt0055308,1961.0
231103,tt0055309,1961.0
231109,tt0055310,1961.0
231120,tt0055312,1961.0
231150,tt0055318,1961.0
231162,tt0055320,1961.0
231181,tt0055323,1962.0
231195,tt0055326,1961.0
231202,tt0055328,1960.0
231207,tt0055329,1969.0
231233,tt0055336,1961.0
231249,tt0055339,1965.0
231256,tt0055340,1961.0
231292,tt0055346,1963.0
231318,tt0055350,1961.0
231331,tt0055352,1961.0
231336,tt0055353,1961.0
231358,tt0055356,1961.0
231369,tt0055358,1961.0
231383,tt0055362,1961.0
231390,tt0055364,1961.0
231397,tt0055365,1962.0
231404,tt0055366,1961.0
231425,tt0055370,1961.0
231438,tt0055372,1961.0
231452,tt0055374,1961.0
231474,tt0055377,1960.0
231501,tt0055382,1961.0
231508,tt0055383,1961.0
231529,tt0055388,1961.0
231549,tt0055391,1962.0
231562,tt0055395,1961.0
231590,tt0055399,1962.0
231603,tt0055402,1961.0
231637,tt0055408,1962.0
231666,tt0055415,1961.0
231681,tt0055418,1961.0
231687,tt0055421,1961.0
231694,tt0055422,1961.0
231701,tt0055423,1961.0
231727,tt0055427,1961.0
231734,tt0055428,1961.0
231748,tt0055432,1962.0
231763,tt0055435,1962.0
231769,tt0055436,1961.0
231776,tt0055438,1961.0
231791,tt0055441,1961.0
231808,tt0055447,1962.0
